powiat_code,powiat_name,year,total_crimes,total_population,area_km2,population_density,male_population,female_population,gender_ratio,age_15_29,age_30_49,age_50_69,population_change,population_change_pct,crime_rate_per_100k,crime_rate_per_1000,youth_ratio,middle_age_ratio,elderly_ratio,urbanization_category,population_size_category,crime_rate_change,crime_rate_change_pct,unemployment_rate,wage_index,unemployment_category,wage_category,social_risk_score
200000,DOLNOŚLĄSKIE,2013,196410.0,,,,,,,,,,,,,,,,,,,,,13.1,99.8,medium,medium_high,-0.5330989145306723
200000,DOLNOŚLĄSKIE,2014,146796.0,,,,,,,,,,,,,,,,,,,,,10.4,101.0,medium,high,-1.1357134449688089
200000,DOLNOŚLĄSKIE,2015,139379.0,,,,,,,,,,,,,,,,,,,,,8.5,101.3,low,high,-1.5115694431416213
200000,DOLNOŚLĄSKIE,2016,129817.0,,,,,,,,,,,,,,,,,,,,,7.2,102.2,low,high,-1.8302473082899164
200000,DOLNOŚLĄSKIE,2017,126262.0,,,,,,,,,,,,,,,,,,,,,5.7,102.8,low,high,-2.159130373373875
200000,DOLNOŚLĄSKIE,2018,128709.0,,,,,,,,,,,,,,,,,,,,,5.2,102.2,low,high,-2.1979246398217995
200000,DOLNOŚLĄSKIE,2019,133011.0,,,,,,,,,,,,,,,,,,,,,4.6,102.7,very_low,high,-2.3524987279772374
200000,DOLNOŚLĄSKIE,2020,128559.0,,,,,,,,,,,,,,,,,,,,,5.6,103.1,low,high,-2.2040767731679924
200000,DOLNOŚLĄSKIE,2021,138846.0,,,,,,,,,,,,,,,,,,,,,4.9,104.0,very_low,high,-2.4124514388567224
200000,DOLNOŚLĄSKIE,2022,142693.0,,,,,,,,,,,,,,,,,,,,,4.5,103.6,very_low,high,-2.450570194206401
200000,DOLNOŚLĄSKIE,2023,132003.0,,,,,,,,,,,,,,,,,,,,,4.4,103.4,very_low,high,-2.4512457053046472
200000,DOLNOŚLĄSKIE,2024,123608.0,,,,,,,,,,,,,,,,,,,,,4.6,102.7,very_low,high,-2.3524987279772374
201000,Powiat bolesławiecki,2013,4788.0,90306.0,1304.0,69.25,43962.0,46344.0,94.86,18318.0,25970.0,24184.0,,,5301.97,53.02,0.2028,0.2876,0.2678,rural,large,,,12.6,83.3,medium,medium_low,0.8359210795501462
201000,Powiat bolesławiecki,2014,4224.0,90346.0,1304.0,69.28,43947.0,46399.0,94.72,17729.0,26244.0,24441.0,40.0,0.04,4675.36,46.75,0.1962,0.2905,0.2705,rural,large,-626.6100000000006,-11.82,8.9,85.5,low,medium_low,-0.03907389404567689
201000,Powiat bolesławiecki,2015,4149.0,90199.0,1304.0,69.17,43810.0,46389.0,94.44,17195.0,26569.0,24686.0,-147.0,-0.16,4599.83,46.0,0.1906,0.2946,0.2737,rural,large,-75.52999999999975,-1.62,7.6,85.5,low,medium_low,-0.27806415954140123
201000,Powiat bolesławiecki,2016,4335.0,90180.0,1304.0,69.16,43783.0,46397.0,94.37,16657.0,26871.0,24775.0,-19.0,-0.02,4807.05,48.07,0.1847,0.298,0.2747,rural,large,207.22000000000023,4.5,5.7,85.4,low,medium_low,-0.6185034467575163
201000,Powiat bolesławiecki,2017,4640.0,90173.0,1304.0,69.15,43804.0,46369.0,94.47,16064.0,27178.0,24606.0,-7.0,-0.01,5145.66,51.46,0.1781,0.3014,0.2729,rural,large,338.6099999999997,7.04,4.2,86.2,very_low,medium_low,-0.9650948673198245
201000,Powiat bolesławiecki,2018,4948.0,90200.0,1304.0,69.17,43798.0,46402.0,94.39,15606.0,27432.0,24434.0,27.0,0.03,5485.59,54.86,0.173,0.3041,0.2709,rural,large,339.9300000000003,6.61,3.8,87.2,very_low,medium_low,-1.127172111017946
201000,Powiat bolesławiecki,2019,4546.0,90103.0,1304.0,69.1,43739.0,46364.0,94.34,15101.0,27714.0,24080.0,-97.0,-0.11,5045.34,50.45,0.1676,0.3076,0.2672,rural,large,-440.25,-8.03,3.8,87.7,very_low,medium_low,-1.1714429997138185
201000,Powiat bolesławiecki,2020,4489.0,88524.0,1304.0,67.89,42966.0,45558.0,94.31,13645.0,27706.0,23474.0,-1579.0,-1.75,5070.94,50.71,0.1541,0.313,0.2652,rural,large,25.59999999999945,0.51,5.6,88.5,low,medium_low,-0.911366823248519
201000,Powiat bolesławiecki,2021,5292.0,88275.0,1304.0,67.7,42798.0,45477.0,94.11,13346.0,27752.0,23131.0,-249.0,-0.28,5994.9,59.95,0.1512,0.3144,0.262,rural,large,923.96,18.22,5.1,91.0,low,medium_high,-1.224640599610852
201000,Powiat bolesławiecki,2022,5077.0,87922.0,1303.0,67.48,42656.0,45266.0,94.23,13286.0,27482.0,22881.0,-353.0,-0.4,5774.44,57.74,0.1511,0.3126,0.2602,rural,large,-220.46000000000004,-3.68,3.1,92.2,very_low,medium_high,-1.6985680640128291
201000,Powiat bolesławiecki,2023,4721.0,87642.0,1303.0,67.26,42477.0,45165.0,94.05,13386.0,27126.0,22739.0,-280.0,-0.32,5386.69,53.87,0.1527,0.3095,0.2595,rural,large,-387.75,-6.71,2.8,90.5,very_low,medium_high,-1.6031986421766455
201000,Powiat bolesławiecki,2024,5482.0,87255.0,1303.0,66.96,42244.0,45011.0,93.85,13335.0,26699.0,22844.0,-387.0,-0.44,6282.73,62.83,0.1528,0.306,0.2618,rural,large,896.04,16.63,3.1,91.2,very_low,medium_high,-1.6100262866210844
202000,Powiat dzierżoniowski,2013,4330.0,104613.0,479.0,218.4,49805.0,54808.0,90.87,19520.0,29547.0,30032.0,,,4139.06,41.39,0.1866,0.2824,0.2871,suburban,very_large,,,20.2,81.4,high,medium_low,2.401324316415617
202000,Powiat dzierżoniowski,2014,3703.0,104075.0,479.0,217.28,49537.0,54538.0,90.83,18612.0,29747.0,30349.0,-538.0,-0.51,3558.01,35.58,0.1788,0.2858,0.2916,suburban,very_large,-581.0500000000002,-14.04,15.8,82.4,high,medium_low,1.5038924096537294
202000,Powiat dzierżoniowski,2015,2785.0,103349.0,479.0,215.76,49206.0,54143.0,90.88,17781.0,29860.0,30617.0,-726.0,-0.7,2694.75,26.95,0.172,0.2889,0.2962,suburban,very_large,-863.2600000000002,-24.26,11.9,82.1,medium,medium_low,0.813484146384081
202000,Powiat dzierżoniowski,2016,2682.0,102649.0,479.0,214.3,48906.0,53743.0,91.0,17101.0,29916.0,30431.0,-700.0,-0.68,2612.79,26.13,0.1666,0.2914,0.2965,suburban,very_large,-81.96000000000004,-3.04,10.0,83.0,low,medium_low,0.3845030817762209
202000,Powiat dzierżoniowski,2017,2634.0,102077.0,479.0,213.1,48633.0,53444.0,91.0,16537.0,29957.0,30078.0,-572.0,-0.56,2580.4,25.8,0.162,0.2935,0.2947,suburban,very_large,-32.38999999999987,-1.24,7.4,84.5,low,medium_low,-0.22629011530284462
202000,Powiat dzierżoniowski,2018,2643.0,101437.0,479.0,211.77,48355.0,53082.0,91.09,15884.0,30068.0,29599.0,-640.0,-0.63,2605.56,26.06,0.1566,0.2964,0.2918,suburban,very_large,25.15999999999985,0.98,6.1,83.3,low,medium_low,-0.359030247928475
202000,Powiat dzierżoniowski,2019,2574.0,100813.0,479.0,210.47,48017.0,52796.0,90.95,15328.0,30077.0,29131.0,-624.0,-0.62,2553.24,25.53,0.152,0.2983,0.289,suburban,very_large,-52.32000000000016,-2.01,5.2,86.5,low,medium_low,-0.807818734771406
202000,Powiat dzierżoniowski,2020,2755.0,97985.0,479.0,204.56,46501.0,51484.0,90.32,13535.0,29780.0,28174.0,-2828.0,-2.81,2811.65,28.12,0.1381,0.3039,0.2875,suburban,large,258.4100000000003,10.12,6.8,84.9,low,medium_low,-0.3720100257191082
202000,Powiat dzierżoniowski,2021,2902.0,96884.0,479.0,202.26,45958.0,50926.0,90.24,13150.0,29480.0,27507.0,-1101.0,-1.12,2995.33,29.95,0.1357,0.3043,0.2839,suburban,large,183.67999999999984,6.53,5.5,85.5,low,medium_low,-0.6641253576498787
202000,Powiat dzierżoniowski,2022,3086.0,95863.0,479.0,200.13,45452.0,50411.0,90.16,12968.0,29099.0,26859.0,-1021.0,-1.05,3219.18,32.19,0.1353,0.3035,0.2802,suburban,large,223.8499999999999,7.47,5.2,85.4,low,medium_low,-0.7104227796404872
202000,Powiat dzierżoniowski,2023,3135.0,94740.0,479.0,197.79,44903.0,49837.0,90.1,12847.0,28476.0,26475.0,-1123.0,-1.17,3309.06,33.09,0.1356,0.3006,0.2794,suburban,large,89.88000000000011,2.79,5.6,85.0,low,medium_low,-0.6014706023774122
202000,Powiat dzierżoniowski,2024,2663.0,93863.0,479.0,195.96,44496.0,49367.0,90.13,12763.0,27888.0,26141.0,-877.0,-0.93,2837.11,28.37,0.136,0.2971,0.2785,suburban,large,-471.9499999999998,-14.26,6.1,86.1,low,medium_low,-0.6069472246253602
203000,Powiat głogowski,2013,10096.0,90302.0,443.0,203.84,43979.0,46323.0,94.94,17357.0,26540.0,25893.0,,,11180.26,111.8,0.1922,0.2939,0.2867,suburban,large,,,14.9,85.6,medium,medium_low,1.0551039228107992
203000,Powiat głogowski,2014,5517.0,90222.0,443.0,203.66,43904.0,46318.0,94.79,16709.0,26797.0,26096.0,-80.0,-0.09,6114.92,61.15,0.1852,0.297,0.2892,suburban,large,-5065.34,-45.31,13.6,86.4,medium,medium_low,0.7452802354016781
203000,Powiat głogowski,2015,3560.0,90205.0,443.0,203.62,43887.0,46318.0,94.75,16073.0,27227.0,26170.0,-17.0,-0.02,3946.57,39.47,0.1782,0.3018,0.2901,suburban,large,-2168.35,-35.46,12.5,87.1,medium,medium_low,0.481078458884922
203000,Powiat głogowski,2016,3451.0,89989.0,443.0,203.14,43782.0,46207.0,94.75,15582.0,27357.0,25781.0,-216.0,-0.24,3834.91,38.35,0.1732,0.304,0.2865,suburban,large,-111.66000000000032,-2.83,10.5,86.8,medium,medium_low,0.13996366057056175
203000,Powiat głogowski,2017,3490.0,89933.0,443.0,203.01,43815.0,46118.0,95.01,15173.0,27609.0,25268.0,-56.0,-0.06,3880.67,38.81,0.1687,0.307,0.281,suburban,large,45.76000000000022,1.19,9.1,86.5,low,medium_low,-0.09084793828423349
203000,Powiat głogowski,2018,3854.0,89541.0,443.0,202.12,43598.0,45943.0,94.9,14598.0,27749.0,24606.0,-392.0,-0.44,4304.17,43.04,0.163,0.3099,0.2748,suburban,large,423.5,10.91,8.9,84.3,low,medium_low,0.06717623882441712
203000,Powiat głogowski,2019,3890.0,89102.0,443.0,201.13,43353.0,45749.0,94.76,14170.0,27793.0,23923.0,-439.0,-0.49,4365.78,43.66,0.159,0.3119,0.2685,suburban,large,61.60999999999967,1.43,7.1,85.5,low,medium_low,-0.3699834924243721
203000,Powiat głogowski,2020,4148.0,86797.0,443.0,195.93,42129.0,44668.0,94.32,12780.0,27466.0,22872.0,-2305.0,-2.59,4778.97,47.79,0.1472,0.3164,0.2635,suburban,large,413.1900000000005,9.46,7.8,86.2,low,medium_low,-0.3032756705624345
203000,Powiat głogowski,2021,4329.0,86376.0,443.0,194.98,41877.0,44499.0,94.11,12729.0,27157.0,22328.0,-421.0,-0.49,5011.81,50.12,0.1474,0.3144,0.2585,suburban,large,232.84000000000012,4.87,7.7,86.2,low,medium_low,-0.3216595371390286
203000,Powiat głogowski,2022,4208.0,85689.0,443.0,193.43,41537.0,44152.0,94.08,12714.0,26720.0,21821.0,-687.0,-0.8,4910.78,49.11,0.1484,0.3118,0.2547,suburban,large,-101.03000000000064,-2.02,6.4,87.3,low,medium_low,-0.6580457577656715
203000,Powiat głogowski,2023,4535.0,85043.0,443.0,191.97,41153.0,43890.0,93.76,12886.0,26100.0,21499.0,-646.0,-0.75,5332.6,53.33,0.1515,0.3069,0.2528,suburban,large,421.8200000000006,8.59,6.5,87.7,low,medium_low,-0.6750786021457759
203000,Powiat głogowski,2024,5633.0,84387.0,443.0,190.49,40823.0,43564.0,93.71,13021.0,25499.0,21205.0,-656.0,-0.77,6675.2,66.75,0.1543,0.3022,0.2513,suburban,large,1342.5999999999997,25.18,6.6,90.0,low,medium_low,-0.8603408235701946
204000,Powiat górowski,2013,1759.0,36391.0,738.0,49.31,17989.0,18402.0,97.76,7987.0,9831.0,9449.0,,,4833.61,48.34,0.2195,0.2701,0.2597,rural,medium,,,28.3,79.1,high,low,4.094063597120759
204000,Powiat górowski,2014,1242.0,36236.0,738.0,49.1,17911.0,18325.0,97.74,7708.0,9914.0,9540.0,-155.0,-0.43,3427.53,34.28,0.2127,0.2736,0.2633,rural,medium,-1406.0799999999997,-29.09,23.4,78.5,high,low,3.246379201302691
204000,Powiat górowski,2015,1330.0,35940.0,738.0,48.7,17768.0,18172.0,97.78,7450.0,10024.0,9568.0,-296.0,-0.82,3700.61,37.01,0.2073,0.2789,0.2662,rural,medium,273.0799999999999,7.97,22.2,78.1,high,low,3.06118951334026
204000,Powiat górowski,2016,1139.0,35715.0,738.0,48.39,17684.0,18031.0,98.08,7261.0,10061.0,9587.0,-225.0,-0.63,3189.14,31.89,0.2033,0.2817,0.2684,rural,medium,-511.47000000000025,-13.82,18.5,78.9,high,low,2.310153028092879
204000,Powiat górowski,2017,1144.0,35473.0,738.0,48.07,17570.0,17903.0,98.14,7088.0,10088.0,9477.0,-242.0,-0.68,3224.99,32.25,0.1998,0.2844,0.2672,rural,medium,35.84999999999991,1.12,16.5,77.0,high,low,2.1107050736053106
204000,Powiat górowski,2018,1386.0,35182.0,738.0,47.67,17434.0,17748.0,98.23,6898.0,10060.0,9394.0,-291.0,-0.82,3939.51,39.4,0.1961,0.2859,0.267,rural,medium,714.5200000000004,22.16,15.3,78.9,high,low,1.7218692976418652
204000,Powiat górowski,2019,1428.0,34870.0,738.0,47.25,17278.0,17592.0,98.22,6657.0,9982.0,9272.0,-312.0,-0.89,4095.21,40.95,0.1909,0.2863,0.2659,rural,medium,155.69999999999982,3.95,14.2,76.8,medium,low,1.7055844978219938
204000,Powiat górowski,2020,1678.0,33376.0,738.0,45.22,16576.0,16800.0,98.67,5743.0,9678.0,9102.0,-1494.0,-4.28,5027.56,50.28,0.1721,0.29,0.2727,rural,medium,932.3500000000004,22.77,15.7,80.2,high,medium_low,1.6803004533389736
204000,Powiat górowski,2021,1892.0,33027.0,738.0,44.75,16391.0,16636.0,98.53,5598.0,9549.0,8963.0,-349.0,-1.05,5728.65,57.29,0.1695,0.2891,0.2714,rural,medium,701.0899999999992,13.94,18.3,81.0,high,medium_low,2.087447562417027
204000,Powiat górowski,2022,1857.0,32738.0,738.0,44.36,16255.0,16483.0,98.62,5532.0,9462.0,8874.0,-289.0,-0.88,5672.31,56.72,0.169,0.289,0.2711,rural,medium,-56.33999999999924,-0.98,13.8,80.9,medium,medium_low,1.269027744209463
204000,Powiat górowski,2023,1474.0,32459.0,738.0,43.98,16101.0,16358.0,98.43,5525.0,9306.0,8786.0,-279.0,-0.85,4541.11,45.41,0.1702,0.2867,0.2707,rural,medium,-1131.2000000000007,-19.94,14.2,79.8,medium,low,1.4399591656467596
204000,Powiat górowski,2024,1346.0,32054.0,738.0,43.43,15861.0,16193.0,97.95,5443.0,9125.0,8681.0,-405.0,-1.25,4199.16,41.99,0.1698,0.2847,0.2708,rural,medium,-341.9499999999998,-7.53,14.3,85.1,medium,medium_low,0.9890716120471068
205000,Powiat jaworski,2013,1797.0,52070.0,582.0,89.47,25554.0,26516.0,96.37,10586.0,14508.0,14743.0,,,3451.12,34.51,0.2033,0.2786,0.2831,rural,medium,,,24.3,78.4,high,low,3.420688178231213
205000,Powiat jaworski,2014,1378.0,51796.0,582.0,89.0,25387.0,26409.0,96.13,10146.0,14674.0,14861.0,-274.0,-0.53,2660.44,26.6,0.1959,0.2833,0.2869,rural,medium,-790.6799999999998,-22.91,18.6,78.5,high,low,2.3639536056261714
205000,Powiat jaworski,2015,1610.0,51451.0,582.0,88.4,25234.0,26217.0,96.25,9743.0,14785.0,15022.0,-345.0,-0.67,3129.19,31.29,0.1894,0.2874,0.292,rural,medium,468.75,17.62,17.3,80.1,high,medium_low,1.983296496303656
205000,Powiat jaworski,2016,1493.0,51176.0,582.0,87.93,25068.0,26108.0,96.02,9261.0,14936.0,14993.0,-275.0,-0.53,2917.38,29.17,0.181,0.2919,0.293,rural,medium,-211.80999999999997,-6.77,15.8,82.7,high,medium_low,1.4773298764362062
205000,Powiat jaworski,2017,1630.0,50947.0,582.0,87.54,24949.0,25998.0,95.97,8860.0,15078.0,14784.0,-229.0,-0.45,3199.4,31.99,0.1739,0.296,0.2902,rural,medium,282.02,9.67,13.5,83.0,medium,medium_low,1.0279384119570167
205000,Powiat jaworski,2018,1836.0,50545.0,582.0,86.85,24746.0,25799.0,95.92,8471.0,15041.0,14594.0,-402.0,-0.79,3632.41,36.32,0.1676,0.2976,0.2887,rural,medium,433.00999999999976,13.53,12.4,83.3,medium,medium_low,0.7991533463969578
205000,Powiat jaworski,2019,1677.0,50116.0,582.0,86.11,24573.0,25543.0,96.2,8169.0,15031.0,14348.0,-429.0,-0.85,3346.24,33.46,0.163,0.2999,0.2863,rural,medium,-286.1700000000001,-7.88,10.6,85.1,medium,medium_low,0.3088685487131223
205000,Powiat jaworski,2020,2026.0,48626.0,582.0,83.55,23806.0,24820.0,95.91,7207.0,14749.0,13931.0,-1490.0,-2.97,4166.5,41.66,0.1482,0.3033,0.2865,rural,medium,820.2600000000002,24.51,11.3,89.3,medium,medium_low,0.0656801497039532
205000,Powiat jaworski,2021,2111.0,48029.0,582.0,82.52,23521.0,24508.0,95.97,7032.0,14601.0,13596.0,-597.0,-1.23,4395.26,43.95,0.1464,0.304,0.2831,rural,medium,228.76000000000025,5.49,10.8,92.6,medium,medium_high,-0.31842704857177523
205000,Powiat jaworski,2022,1810.0,47584.0,581.0,81.9,23299.0,24285.0,95.94,6910.0,14395.0,13402.0,-445.0,-0.93,3803.8,38.04,0.1452,0.3025,0.2816,rural,medium,-591.46,-13.46,10.2,91.6,medium,medium_high,-0.34018847063959573
205000,Powiat jaworski,2023,1817.0,47213.0,581.0,81.26,23119.0,24094.0,95.95,6958.0,14177.0,13146.0,-371.0,-0.78,3848.52,38.49,0.1474,0.3003,0.2784,rural,medium,44.7199999999998,1.18,9.7,92.9,low,medium_high,-0.5472121141318358
205000,Powiat jaworski,2024,1414.0,46822.0,581.0,80.59,22913.0,23909.0,95.83,6949.0,13935.0,12966.0,-391.0,-0.83,3019.95,30.2,0.1484,0.2976,0.2769,rural,medium,-828.5700000000002,-21.53,9.8,93.0,low,medium_high,-0.5376824252944153
206000,Powiat karkonoski,2013,4035.0,65171.0,627.0,103.94,31460.0,33711.0,93.32,12231.0,18886.0,19376.0,,,6191.4,61.91,0.1877,0.2898,0.2973,suburban,large,,,19.8,80.7,high,medium_low,2.3897680942834625
206000,Powiat karkonoski,2014,2447.0,64969.0,627.0,103.62,31393.0,33576.0,93.5,11706.0,19069.0,19680.0,-202.0,-0.31,3766.41,37.66,0.1802,0.2935,0.3029,suburban,large,-2424.99,-39.17,15.7,80.7,high,medium_low,1.6360295646431013
206000,Powiat karkonoski,2015,2649.0,64599.0,627.0,103.03,31200.0,33399.0,93.42,11279.0,19193.0,19837.0,-370.0,-0.57,4100.68,41.01,0.1746,0.2971,0.3071,suburban,large,334.27000000000044,8.88,12.9,82.2,medium,medium_low,0.9884686344108475
206000,Powiat karkonoski,2016,2673.0,64395.0,627.0,102.7,31120.0,33275.0,93.52,10999.0,19288.0,19758.0,-204.0,-0.32,4150.94,41.51,0.1708,0.2995,0.3068,suburban,large,50.25999999999931,1.23,11.4,82.7,medium,medium_low,0.6684397470660626
206000,Powiat karkonoski,2017,2472.0,64178.0,627.0,102.36,31009.0,33169.0,93.49,10662.0,19457.0,19486.0,-217.0,-0.34,3851.79,38.52,0.1661,0.3032,0.3036,suburban,large,-299.14999999999964,-7.21,9.2,83.1,low,medium_low,0.22857797142429345
206000,Powiat karkonoski,2018,2701.0,63855.0,627.0,101.84,30867.0,32988.0,93.57,10354.0,19519.0,19176.0,-323.0,-0.5,4229.9,42.3,0.1621,0.3057,0.3003,suburban,large,378.1099999999997,9.82,8.9,83.5,low,medium_low,0.1380096607378127
206000,Powiat karkonoski,2019,2881.0,63591.0,627.0,101.42,30760.0,32831.0,93.69,10074.0,19560.0,18937.0,-264.0,-0.41,4530.52,45.31,0.1584,0.3076,0.2978,suburban,large,300.6200000000008,7.11,8.2,84.0,low,medium_low,-0.03494829399421909
206000,Powiat karkonoski,2020,2773.0,61884.0,627.0,98.7,29830.0,32054.0,93.06,8694.0,19254.0,18327.0,-1707.0,-2.68,4480.96,44.81,0.1405,0.3111,0.2962,rural,large,-49.5600000000004,-1.09,10.1,82.0,medium,medium_low,0.49142872574455987
206000,Powiat karkonoski,2021,2756.0,61469.0,627.0,98.04,29614.0,31855.0,92.96,8632.0,19069.0,17886.0,-415.0,-0.67,4483.56,44.84,0.1404,0.3102,0.291,rural,large,2.600000000000364,0.06,10.5,84.2,medium,medium_low,0.3701722817890978
206000,Powiat karkonoski,2022,1360.0,61016.0,627.0,97.31,29389.0,31627.0,92.92,8622.0,18834.0,17553.0,-453.0,-0.74,2228.92,22.29,0.1413,0.3087,0.2877,rural,large,-2254.6400000000003,-50.29,8.5,83.9,low,medium_low,0.02905748347473755
206000,Powiat karkonoski,2023,2379.0,60438.0,627.0,96.39,29129.0,31309.0,93.04,8640.0,18449.0,17260.0,-578.0,-0.95,3936.27,39.36,0.143,0.3053,0.2856,rural,large,1707.35,76.6,8.5,82.8,low,medium_low,0.12645343860565755
206000,Powiat karkonoski,2024,2740.0,59864.0,627.0,95.48,28854.0,31010.0,93.05,8632.0,18042.0,17124.0,-574.0,-0.95,4577.04,45.77,0.1442,0.3014,0.286,rural,medium,640.77,16.28,8.5,83.9,low,medium_low,0.02905748347473755
207000,Powiat kamiennogórski,2013,1993.0,45039.0,396.0,113.73,22017.0,23022.0,95.63,8823.0,12614.0,12622.0,,,4425.05,44.25,0.1959,0.2801,0.2802,suburban,medium,,,20.5,78.5,high,low,2.71324707058146
207000,Powiat kamiennogórski,2014,1556.0,44700.0,396.0,112.88,21840.0,22860.0,95.54,8461.0,12670.0,12795.0,-339.0,-0.75,3480.98,34.81,0.1893,0.2834,0.2862,suburban,medium,-944.0700000000002,-21.33,15.6,79.0,high,low,1.7681667196324735
207000,Powiat kamiennogórski,2015,1186.0,44402.0,396.0,112.13,21697.0,22705.0,95.56,8218.0,12690.0,12942.0,-298.0,-0.67,2671.05,26.71,0.1851,0.2858,0.2915,suburban,medium,-809.9299999999998,-23.27,11.6,78.8,medium,low,1.050520412047056
207000,Powiat kamiennogórski,2016,1182.0,44262.0,396.0,111.77,21612.0,22650.0,95.42,8015.0,12737.0,12913.0,-140.0,-0.32,2670.46,26.7,0.1811,0.2878,0.2917,suburban,medium,-0.5900000000001455,-0.02,10.3,80.6,medium,medium_low,0.6521549472461916
207000,Powiat kamiennogórski,2017,1377.0,43999.0,396.0,111.11,21492.0,22507.0,95.49,7769.0,12786.0,12753.0,-263.0,-0.59,3129.62,31.3,0.1766,0.2906,0.2898,suburban,medium,459.1599999999999,17.19,7.5,80.9,low,medium_low,0.11084414988403024
207000,Powiat kamiennogórski,2018,1196.0,43621.0,396.0,110.15,21297.0,22324.0,95.4,7540.0,12799.0,12517.0,-378.0,-0.86,2741.8,27.42,0.1729,0.2934,0.2869,suburban,medium,-387.8199999999997,-12.39,6.2,83.0,low,medium_low,-0.3140838481343575
207000,Powiat kamiennogórski,2019,1603.0,43239.0,396.0,109.19,21140.0,22099.0,95.66,7286.0,12812.0,12266.0,-382.0,-0.88,3707.3,37.07,0.1685,0.2963,0.2837,suburban,medium,965.5,35.21,5.8,83.4,low,medium_low,-0.4230360253974327
207000,Powiat kamiennogórski,2020,1532.0,41817.0,396.0,105.6,20383.0,21434.0,95.1,6419.0,12598.0,11936.0,-1422.0,-3.29,3663.58,36.64,0.1535,0.3013,0.2854,suburban,medium,-43.720000000000255,-1.18,8.0,82.1,low,medium_low,0.09651334989690835
207000,Powiat kamiennogórski,2021,1807.0,41244.0,396.0,104.15,20118.0,21126.0,95.23,6316.0,12385.0,11710.0,-573.0,-1.37,4381.24,43.81,0.1531,0.3003,0.2839,suburban,medium,717.6599999999999,19.59,6.6,81.4,low,medium_low,-0.09888153800118982
207000,Powiat kamiennogórski,2022,2864.0,40786.0,396.0,102.99,19896.0,20890.0,95.24,6229.0,12270.0,11454.0,-458.0,-1.11,7022.02,70.22,0.1527,0.3008,0.2808,suburban,medium,2640.7800000000007,60.27,6.1,82.8,low,medium_low,-0.3147593592326026
207000,Powiat kamiennogórski,2023,1546.0,40319.0,396.0,101.82,19623.0,20696.0,94.82,6205.0,12018.0,11326.0,-467.0,-1.15,3834.42,38.34,0.1539,0.2981,0.2809,suburban,medium,-3187.6000000000004,-45.39,6.1,81.8,low,medium_low,-0.22621758184085777
207000,Powiat kamiennogórski,2024,1214.0,39875.0,396.0,100.69,19396.0,20479.0,94.71,6155.0,11719.0,11206.0,-444.0,-1.1,3044.51,30.45,0.1544,0.2939,0.281,suburban,medium,-789.9099999999999,-20.6,7.4,83.0,low,medium_low,-0.09347744921522744
208000,Powiat kłodzki,2013,7281.0,164680.0,1642.0,100.29,79465.0,85215.0,93.25,30994.0,45768.0,48808.0,,,4421.3,44.21,0.1882,0.2779,0.2964,suburban,very_large,,,27.1,82.5,high,medium_low,3.5724151550696965
208000,Powiat kłodzki,2014,5745.0,163672.0,1642.0,99.68,79001.0,84671.0,93.3,29601.0,46172.0,49038.0,-1008.0,-0.61,3510.07,35.1,0.1809,0.2821,0.2996,rural,very_large,-911.23,-20.61,23.6,83.3,high,medium_low,2.8581464029755055
208000,Powiat kłodzki,2015,5435.0,162465.0,1642.0,98.94,78409.0,84056.0,93.28,28307.0,46509.0,49221.0,-1207.0,-0.74,3345.34,33.45,0.1742,0.2863,0.303,rural,very_large,-164.73000000000002,-4.69,19.9,82.2,high,medium_low,2.275339294772439
208000,Powiat kłodzki,2016,4928.0,161452.0,1642.0,98.33,77901.0,83551.0,93.24,27317.0,46801.0,48730.0,-1013.0,-0.62,3052.3,30.52,0.1692,0.2899,0.3018,rural,very_large,-293.04,-8.76,16.0,82.2,high,medium_low,1.5583684982852666
208000,Powiat kłodzki,2017,4997.0,160465.0,1642.0,97.73,77467.0,82998.0,93.34,26209.0,47003.0,47908.0,-987.0,-0.61,3114.07,31.14,0.1633,0.2929,0.2986,rural,very_large,61.76999999999998,2.02,12.5,82.6,medium,medium_low,0.8795164571477736
208000,Powiat kłodzki,2018,5160.0,159337.0,1642.0,97.04,76950.0,82387.0,93.4,25264.0,47151.0,46781.0,-1128.0,-0.7,3238.42,32.38,0.1586,0.2959,0.2936,rural,very_large,124.34999999999992,3.99,11.8,83.9,medium,medium_low,0.6357250805023453
208000,Powiat kłodzki,2019,5403.0,157996.0,1642.0,96.22,76270.0,81726.0,93.32,24342.0,46964.0,45907.0,-1341.0,-0.84,3419.71,34.2,0.1541,0.2972,0.2906,rural,very_large,181.29,5.6,11.1,84.7,medium,medium_low,0.4362045925527903
208000,Powiat kłodzki,2020,5502.0,152651.0,1642.0,92.97,73355.0,79296.0,92.51,21392.0,45696.0,44213.0,-5345.0,-3.38,3604.3,36.04,0.1401,0.2993,0.2896,rural,very_large,184.59000000000012,5.4,12.6,86.0,medium,medium_low,0.5968582805924348
208000,Powiat kłodzki,2021,5825.0,150515.0,1642.0,91.67,72287.0,78228.0,92.41,20798.0,45119.0,43082.0,-2136.0,-1.4,3870.05,38.7,0.1382,0.2998,0.2862,rural,very_large,265.75,7.37,12.5,85.7,medium,medium_low,0.605036947233364
