powiat_code,powiat_name,year,total_crimes,total_population,area_km2,population_density,male_population,female_population,gender_ratio,age_15_29,age_30_49,age_50_69,population_change,population_change_pct,crime_rate_per_100k,crime_rate_per_1000,youth_ratio,middle_age_ratio,elderly_ratio,urbanization_category,population_size_category,crime_rate_change,crime_rate_change_pct
1021000,Powiat brzeziński,2024,347.0,30080.0,359.0,83.79,14521.0,15559.0,93.33,4634.0,8856.0,7895.0,-79.0,-0.26,1153.59,11.54,0.1541,0.2944,0.2625,rural,medium,-93.1400000000001,-7.47
1061000,Powiat m. Łódź,2024,14591.0,645693.0,293.0,2203.73,294857.0,350836.0,84.04,84229.0,201122.0,163647.0,-6322.0,-0.97,2259.74,22.6,0.1304,0.3115,0.2534,metro,very_large,-24.5600000000004,-1.08
1062000,Powiat m. Piotrków Trybunalski,2024,1597.0,66022.0,67.0,985.4,30851.0,35171.0,87.72,9667.0,18984.0,17506.0,-497.0,-0.75,2418.89,24.19,0.1464,0.2875,0.2652,urban,large,-620.8400000000001,-20.42
1063000,Powiat m. Skierniewice,2024,853.0,45121.0,35.0,1289.17,21384.0,23737.0,90.09,6492.0,13045.0,11912.0,-63.0,-0.14,1890.47,18.9,0.1439,0.2891,0.264,metro,medium,-462.1299999999999,-19.64
1200000,MAŁOPOLSKIE,2024,79301.0,,,,,,,,,,,,,,,,,,,,
1201000,Powiat bocheński,2024,1471.0,106985.0,649.0,164.85,52765.0,54220.0,97.32,18004.0,32290.0,25386.0,39.0,0.04,1374.96,13.75,0.1683,0.3018,0.2373,suburban,very_large,19.1400000000001,1.41
1202000,Powiat brzeski,2024,2702.0,91340.0,591.0,154.55,45165.0,46175.0,97.81,15629.0,27248.0,22697.0,-330.0,-0.36,2958.18,29.58,0.1711,0.2983,0.2485,suburban,large,865.8899999999999,41.38
1203000,Powiat chrzanowski,2024,2951.0,117756.0,370.0,318.26,56761.0,60995.0,93.06,16421.0,34999.0,32711.0,-928.0,-0.78,2506.03,25.06,0.1394,0.2972,0.2778,urban,very_large,-2899.0799999999995,-53.64
1204000,Powiat dąbrowski,2024,944.0,57253.0,530.0,108.02,28401.0,28852.0,98.44,9411.0,17582.0,14720.0,-297.0,-0.52,1648.82,16.49,0.1644,0.3071,0.2571,suburban,medium,180.52999999999997,12.3
1205000,Powiat gorlicki,2024,1475.0,104592.0,966.0,108.27,51703.0,52889.0,97.76,17644.0,30086.0,27072.0,-730.0,-0.69,1410.24,14.1,0.1687,0.2877,0.2588,suburban,very_large,46.799999999999955,3.43
1206000,Powiat krakowski,2024,2453.0,304278.0,1230.0,247.38,149301.0,154977.0,96.34,47800.0,96175.0,73438.0,1931.0,0.64,806.17,8.06,0.1571,0.3161,0.2414,suburban,very_large,-55.42000000000007,-6.43
1207000,Powiat limanowski,2024,1260.0,131626.0,951.0,138.41,65730.0,65896.0,99.75,25500.0,37251.0,30230.0,-28.0,-0.02,957.26,9.57,0.1937,0.283,0.2297,suburban,very_large,16.91999999999996,1.8
1208000,Powiat miechowski,2024,605.0,46305.0,676.0,68.5,22689.0,23616.0,96.07,7024.0,13246.0,11959.0,-362.0,-0.78,1306.55,13.07,0.1517,0.2861,0.2583,rural,medium,-101.29999999999995,-7.2
1209000,Powiat myślenicki,2024,1423.0,129984.0,673.0,193.14,64391.0,65593.0,98.17,22761.0,39483.0,30894.0,141.0,0.11,1094.75,10.95,0.1751,0.3038,0.2377,suburban,very_large,228.32000000000005,26.35
1210000,Powiat nowosądecki,2024,21910.0,214876.0,1550.0,138.63,107039.0,107837.0,99.26,41158.0,61313.0,50757.0,-158.0,-0.07,10196.58,101.97,0.1915,0.2853,0.2362,suburban,very_large,7888.57,341.79
1211000,Powiat nowotarski,2024,3038.0,189984.0,1475.0,128.8,92781.0,97203.0,95.45,33949.0,56305.0,46422.0,-123.0,-0.06,1599.08,15.99,0.1787,0.2964,0.2443,suburban,very_large,406.5899999999999,34.1
1212000,Powiat olkuski,2024,1925.0,105000.0,618.0,169.9,50904.0,54096.0,94.1,15186.0,30768.0,28391.0,-900.0,-0.85,1833.33,18.33,0.1446,0.293,0.2704,suburban,very_large,412.17999999999984,29.0
1213000,Powiat oświęcimski,2024,2933.0,147678.0,406.0,363.74,71484.0,76194.0,93.82,22209.0,43637.0,39342.0,-737.0,-0.5,1986.08,19.86,0.1504,0.2955,0.2664,urban,very_large,629.0699999999999,46.36
1214000,Powiat proszowicki,2024,370.0,41929.0,415.0,101.03,20666.0,21263.0,97.19,6755.0,12400.0,10776.0,-76.0,-0.18,882.44,8.82,0.1611,0.2957,0.257,suburban,medium,308.70000000000005,53.8
1215000,Powiat suski,2024,1384.0,82546.0,686.0,120.33,40709.0,41837.0,97.3,14667.0,24099.0,20487.0,-340.0,-0.41,1676.64,16.77,0.1777,0.2919,0.2482,suburban,large,535.3100000000002,46.9
1216000,Powiat tarnowski,2024,3425.0,197119.0,1412.0,139.6,97798.0,99321.0,98.47,34176.0,58396.0,50347.0,-216.0,-0.11,1737.53,17.38,0.1734,0.2962,0.2554,suburban,very_large,824.87,90.38
1217000,Powiat tatrzański,2024,1522.0,66346.0,472.0,140.56,31975.0,34371.0,93.03,10735.0,19924.0,16519.0,-132.0,-0.2,2294.03,22.94,0.1618,0.3003,0.249,suburban,large,-87.20999999999958,-3.66
1218000,Powiat wadowicki,2024,2214.0,157099.0,646.0,243.19,77078.0,80021.0,96.32,26262.0,46791.0,39761.0,-374.0,-0.24,1409.3,14.09,0.1672,0.2978,0.2531,suburban,very_large,-93.18000000000006,-6.2
1219000,Powiat wielicki,2024,1409.0,145276.0,411.0,353.47,71326.0,73950.0,96.45,22595.0,48633.0,32553.0,1648.0,1.15,969.88,9.7,0.1555,0.3348,0.2241,urban,very_large,-43.14999999999998,-4.26
1261000,Powiat m. Kraków,2024,19482.0,809168.0,327.0,2474.52,377912.0,431256.0,87.63,119020.0,291845.0,170225.0,2967.0,0.37,2407.66,24.08,0.1471,0.3607,0.2104,metro,very_large,-507.25,-17.4
1262000,Powiat m. Nowy Sącz,2024,1903.0,79821.0,58.0,1376.22,38070.0,41751.0,91.18,12177.0,23788.0,20368.0,-537.0,-0.67,2384.08,23.84,0.1526,0.298,0.2552,metro,large,-312.5999999999999,-11.59
1263000,Powiat m. Tarnów,2024,2502.0,102123.0,72.0,1418.38,47927.0,54196.0,88.43,13537.0,30681.0,27736.0,-1006.0,-0.98,2449.99,24.5,0.1326,0.3004,0.2716,metro,very_large,-2005.5900000000001,-45.01
1400000,MAZOWIECKIE,2024,120504.0,,,,,,,,,,,,,,,,,,,,
1401000,Powiat białobrzeski,2024,395.0,32350.0,639.0,50.63,16290.0,16060.0,101.43,5766.0,9279.0,7973.0,-170.0,-0.52,1221.02,12.21,0.1782,0.2868,0.2465,rural,medium,-52.039999999999964,-4.09
1402000,Powiat ciechanowski,2024,1194.0,84565.0,1060.0,79.78,41476.0,43089.0,96.26,13271.0,24159.0,23006.0,-602.0,-0.71,1411.93,14.12,0.1569,0.2857,0.2721,rural,large,-173.18999999999983,-10.93
1403000,Powiat garwoliński,2024,1573.0,105213.0,1285.0,81.88,52143.0,53070.0,98.25,18494.0,30158.0,24970.0,-297.0,-0.28,1495.06,14.95,0.1758,0.2866,0.2373,rural,very_large,393.74,35.75
1404000,Powiat gostyniński,2024,445.0,41756.0,615.0,67.9,20247.0,21509.0,94.13,6532.0,11847.0,11606.0,-482.0,-1.14,1065.72,10.66,0.1564,0.2837,0.2779,rural,medium,-170.12999999999988,-13.77
1405000,Powiat grodziski,2024,1424.0,106973.0,367.0,291.48,51604.0,55369.0,93.2,16241.0,33624.0,25309.0,1266.0,1.2,1331.18,13.31,0.1518,0.3143,0.2366,suburban,very_large,-153.1099999999999,-10.32
1406000,Powiat grójecki,2024,2180.0,96662.0,1268.0,76.23,47516.0,49146.0,96.68,15264.0,28154.0,24741.0,-367.0,-0.38,2255.28,22.55,0.1579,0.2913,0.256,rural,large,460.97000000000025,25.69
1407000,Powiat kozienicki,2024,852.0,56754.0,916.0,61.96,27868.0,28886.0,96.48,8980.0,15763.0,15230.0,-399.0,-0.7,1501.22,15.01,0.1582,0.2777,0.2684,rural,medium,159.21000000000004,11.86
1408000,Powiat legionowski,2024,2394.0,133097.0,391.0,340.4,64296.0,68801.0,93.45,20909.0,43032.0,30444.0,1250.0,0.95,1798.69,17.99,0.1571,0.3233,0.2287,urban,very_large,-24.639999999999873,-1.35
1409000,Powiat lipski,2024,354.0,31251.0,740.0,42.23,15467.0,15784.0,97.99,4754.0,8430.0,8743.0,-310.0,-0.98,1132.76,11.33,0.1521,0.2698,0.2798,rural,medium,112.50999999999999,11.03
1410000,Powiat łosicki,2024,352.0,28338.0,772.0,36.71,14204.0,14134.0,100.5,4549.0,7682.0,7518.0,-290.0,-1.01,1242.15,12.42,0.1605,0.2711,0.2653,rural,small,-396.1099999999999,-24.18
1411000,Powiat makowski,2024,492.0,41254.0,1065.0,38.74,20515.0,20739.0,98.92,7143.0,11107.0,11058.0,-482.0,-1.15,1192.61,11.93,0.1731,0.2692,0.268,rural,medium,-719.4100000000001,-37.63
1412000,Powiat miński,2024,1673.0,159535.0,1164.0,137.06,77918.0,81617.0,95.47,25984.0,48713.0,38077.0,147.0,0.09,1048.67,10.49,0.1629,0.3053,0.2387,suburban,very_large,-69.98000000000002,-6.26
1413000,Powiat mławski,2024,1376.0,68556.0,1182.0,58.0,33605.0,34951.0,96.15,11566.0,19650.0,18050.0,-518.0,-0.75,2007.12,20.07,0.1687,0.2866,0.2633,rural,large,54.13999999999987,2.77
1414000,Powiat nowodworski,2024,1444.0,79351.0,695.0,114.17,38856.0,40495.0,95.95,12318.0,24246.0,20381.0,-220.0,-0.28,1819.76,18.2,0.1552,0.3056,0.2568,suburban,large,-133.21000000000004,-6.82
1415000,Powiat ostrołęcki,2024,14962.0,87397.0,2093.0,41.76,44270.0,43127.0,102.65,16090.0,25419.0,22000.0,-97.0,-0.11,17119.58,171.2,0.1841,0.2908,0.2517,rural,large,15842.920000000002,1240.97
1416000,Powiat ostrowski,2024,893.0,67854.0,1218.0,55.71,33392.0,34462.0,96.9,11517.0,18716.0,17951.0,-558.0,-0.82,1316.06,13.16,0.1697,0.2758,0.2646,rural,large,-120.82000000000016,-8.41
1417000,Powiat otwocki,2024,2153.0,126669.0,616.0,205.63,60821.0,65848.0,92.37,19320.0,36936.0,32010.0,-110.0,-0.09,1699.71,17.0,0.1525,0.2916,0.2527,suburban,very_large,-106.57999999999993,-5.9
1418000,Powiat piaseczyński,2024,3396.0,217738.0,621.0,350.62,105012.0,112726.0,93.16,33775.0,71391.0,49858.0,2650.0,1.23,1559.67,15.6,0.1551,0.3279,0.229,urban,very_large,-276.31999999999994,-15.05
1419000,Powiat płocki,2024,1055.0,109144.0,1797.0,60.74,54180.0,54964.0,98.57,18562.0,31990.0,28743.0,-387.0,-0.35,966.61,9.67,0.1701,0.2931,0.2633,rural,very_large,-57.75999999999988,-5.64
1420000,Powiat płoński,2024,1398.0,83436.0,1380.0,60.46,40953.0,42483.0,96.4,13943.0,23894.0,21949.0,-570.0,-0.68,1675.54,16.76,0.1671,0.2864,0.2631,rural,large,-4381.17,-72.34
1421000,Powiat pruszkowski,2024,3229.0,181026.0,246.0,735.88,86561.0,94465.0,91.63,26048.0,57888.0,42397.0,1359.0,0.76,1783.72,17.84,0.1439,0.3198,0.2342,urban,very_large,-99.75999999999999,-5.3
1422000,Powiat przasnyski,2024,756.0,48615.0,1219.0,39.88,24243.0,24372.0,99.47,8419.0,13465.0,12647.0,-422.0,-0.86,1555.08,15.55,0.1732,0.277,0.2601,rural,medium,-108.97000000000003,-6.55
1423000,Powiat przysuski,2024,439.0,38291.0,802.0,47.74,18983.0,19308.0,98.32,6437.0,10290.0,10548.0,-330.0,-0.85,1146.48,11.46,0.1681,0.2687,0.2755,rural,medium,165.14999999999998,16.83
1424000,Powiat pułtuski,2024,1311.0,50163.0,827.0,60.66,24795.0,25368.0,97.74,8497.0,14561.0,12856.0,-148.0,-0.29,2613.48,26.13,0.1694,0.2903,0.2563,rural,medium,770.94,41.84
1425000,Powiat radomski,2024,1727.0,151367.0,1530.0,98.93,75009.0,76358.0,98.23,26717.0,45270.0,37188.0,36.0,0.02,1140.94,11.41,0.1765,0.2991,0.2457,rural,very_large,17.570000000000164,1.56
1426000,Powiat siedlecki,2024,672.0,80446.0,1603.0,50.18,40273.0,40173.0,100.25,14316.0,22990.0,19466.0,5.0,0.01,835.34,8.35,0.178,0.2858,0.242,rural,large,-193.9899999999999,-18.85
1427000,Powiat sierpecki,2024,637.0,47742.0,852.0,56.04,23558.0,24184.0,97.41,8200.0,13341.0,13005.0,-517.0,-1.07,1334.25,13.34,0.1718,0.2794,0.2724,rural,medium,188.3499999999999,16.44
1428000,Powiat sochaczewski,2024,2222.0,82854.0,735.0,112.73,40245.0,42609.0,94.45,12986.0,24594.0,21344.0,-320.0,-0.38,2681.83,26.82,0.1567,0.2968,0.2576,suburban,large,-730.29,-21.4
1429000,Powiat sokołowski,2024,735.0,49551.0,1131.0,43.81,24591.0,24960.0,98.52,7937.0,13368.0,13440.0,-513.0,-1.02,1483.32,14.83,0.1602,0.2698,0.2712,rural,medium,-488.1600000000001,-24.76
1430000,Powiat szydłowiecki,2024,508.0,37244.0,452.0,82.4,18504.0,18740.0,98.74,6331.0,10923.0,9654.0,-256.0,-0.68,1363.98,13.64,0.17,0.2933,0.2592,rural,medium,139.98000000000002,11.44
1432000,Powiat warszawski zachodni,2024,2328.0,136493.0,534.0,255.6,66139.0,70354.0,94.01,20614.0,42805.0,32762.0,1277.0,0.94,1705.58,17.06,0.151,0.3136,0.24,suburban,very_large,224.99,15.2
1433000,Powiat węgrowski,2024,831.0,61472.0,1220.0,50.39,30549.0,30923.0,98.79,10085.0,17004.0,15666.0,-436.0,-0.7,1351.83,13.52,0.1641,0.2766,0.2548,rural,large,-643.0700000000002,-32.24
1434000,Powiat wołomiński,2024,5306.0,277725.0,954.0,291.12,134651.0,143074.0,94.11,44827.0,92931.0,60858.0,1854.0,0.67,1910.52,19.11,0.1614,0.3346,0.2191,suburban,very_large,-544.6100000000001,-22.18
1435000,Powiat wyszkowski,2024,1287.0,73179.0,877.0,83.44,36236.0,36943.0,98.09,12356.0,21485.0,18258.0,-262.0,-0.36,1758.7,17.59,0.1688,0.2936,0.2495,rural,large,181.92000000000007,11.54
1436000,Powiat zwoleński,2024,426.0,34091.0,573.0,59.5,16953.0,17138.0,98.92,5706.0,9823.0,8857.0,-197.0,-0.57,1249.6,12.5,0.1674,0.2881,0.2598,rural,medium,-39.48000000000002,-3.06
1437000,Powiat żuromiński,2024,422.0,35122.0,806.0,43.58,17321.0,17801.0,97.3,6083.0,9342.0,9709.0,-364.0,-1.03,1201.53,12.02,0.1732,0.266,0.2764,rural,medium,23.59999999999991,2.0
1438000,Powiat żyrardowski,2024,3616.0,74935.0,532.0,140.86,35959.0,38976.0,92.26,11668.0,22437.0,18961.0,-218.0,-0.29,4825.52,48.26,0.1557,0.2994,0.253,suburban,large,2842.9000000000005,143.39
1461000,Powiat m. Ostrołęka,2024,850.0,47696.0,33.0,1445.33,22502.0,25194.0,89.31,6780.0,13786.0,13116.0,-533.0,-1.11,1782.12,17.82,0.1422,0.289,0.275,metro,medium,-1209.8600000000001,-40.44
1462000,Powiat m. Płock,2024,2119.0,110015.0,88.0,1250.17,51608.0,58407.0,88.36,15287.0,33083.0,28967.0,-1175.0,-1.06,1926.1,19.26,0.139,0.3007,0.2633,metro,very_large,-68.68000000000006,-3.44
1463000,Powiat m. Radom,2024,4279.0,193777.0,112.0,1730.15,91693.0,102084.0,89.82,28229.0,57194.0,51610.0,-2228.0,-1.14,2208.21,22.08,0.1457,0.2952,0.2663,metro,very_large,20.0,0.91
1464000,Powiat m. Siedlce,2024,1405.0,74780.0,32.0,2336.88,35331.0,39449.0,89.56,10777.0,22991.0,17650.0,-517.0,-0.69,1878.84,18.79,0.1441,0.3074,0.236,metro,large,-53.50999999999999,-2.77
1465000,Powiat m. st. Warszawa,2024,45394.0,1863845.0,517.0,3605.12,861340.0,1002505.0,85.92,260898.0,672533.0,386748.0,2246.0,0.12,2435.5,24.36,0.14,0.3608,0.2075,metro,,-530.1199999999999,-17.88
1600000,OPOLSKIE,2024,15367.0,,,,,,,,,,,,,,,,,,,,
1601000,Powiat brzeski,2024,1480.0,85613.0,876.0,97.73,41647.0,43966.0,94.73,13187.0,25883.0,22773.0,-536.0,-0.62,1728.71,17.29,0.154,0.3023,0.266,rural,large,-807.5900000000001,-31.84
1602000,Powiat głubczycki,2024,670.0,42092.0,673.0,62.54,20730.0,21362.0,97.04,6189.0,12074.0,12237.0,-516.0,-1.21,1591.75,15.92,0.147,0.2868,0.2907,rural,medium,361.93000000000006,29.43
1603000,Powiat kędzierzyńsko-kozielski,2024,1269.0,85435.0,625.0,136.7,41024.0,44411.0,92.37,11736.0,25235.0,24711.0,-726.0,-0.84,1485.34,14.85,0.1374,0.2954,0.2892,suburban,large,228.38999999999987,18.17
1604000,Powiat kluczborski,2024,1210.0,60536.0,852.0,71.05,29648.0,30888.0,95.99,8660.0,18251.0,17239.0,-700.0,-1.14,1998.81,19.99,0.1431,0.3015,0.2848,rural,large,614.0,44.34
1605000,Powiat krapkowicki,2024,918.0,59288.0,442.0,134.14,28509.0,30779.0,92.62,8269.0,18279.0,16732.0,-359.0,-0.6,1548.37,15.48,0.1395,0.3083,0.2822,suburban,medium,-64.45000000000005,-4.0
1606000,Powiat namysłowski,2024,636.0,41753.0,748.0,55.82,20399.0,21354.0,95.53,6321.0,12703.0,10927.0,-280.0,-0.67,1523.24,15.23,0.1514,0.3042,0.2617,rural,medium,288.5,23.37
1607000,Powiat nyski,2024,2528.0,126897.0,1224.0,103.67,61377.0,65520.0,93.68,18323.0,37935.0,35415.0,-1095.0,-0.86,1992.17,19.92,0.1444,0.2989,0.2791,suburban,very_large,-1.699999999999818,-0.09
1608000,Powiat oleski,2024,770.0,60798.0,973.0,62.49,29582.0,31216.0,94.77,8705.0,17625.0,17462.0,-483.0,-0.79,1266.49,12.66,0.1432,0.2899,0.2872,rural,large,-505.6700000000001,-28.53
1609000,Powiat opolski,2024,1223.0,120754.0,1534.0,78.72,58776.0,61978.0,94.83,16789.0,36975.0,34530.0,-87.0,-0.07,1012.8,10.13,0.139,0.3062,0.286,rural,very_large,-4.240000000000009,-0.42
1610000,Powiat prudnicki,2024,792.0,50875.0,571.0,89.1,24477.0,26398.0,92.72,7458.0,15042.0,14177.0,-568.0,-1.1,1556.76,15.57,0.1466,0.2957,0.2787,rural,medium,131.87999999999988,9.26
1611000,Powiat strzelecki,2024,842.0,70763.0,744.0,95.11,34519.0,36244.0,95.24,9733.0,21959.0,19761.0,-494.0,-0.69,1189.89,11.9,0.1375,0.3103,0.2793,rural,large,-423.99,-26.27
1661000,Powiat m. Opole,2024,3029.0,125492.0,149.0,842.23,58724.0,66768.0,87.95,16380.0,40722.0,30953.0,-585.0,-0.46,2413.7,24.14,0.1305,0.3245,0.2467,urban,very_large,-53.840000000000146,-2.18
1800000,PODKARPACKIE,2024,25689.0,,,,,,,,,,,,,,,,,,,,
1801000,Powiat bieszczadzki,2024,246.0,20423.0,1139.0,17.93,10025.0,10398.0,96.41,3294.0,6144.0,5677.0,-178.0,-0.86,1204.52,12.05,0.1613,0.3008,0.278,rural,small,-285.70000000000005,-19.17
1802000,Powiat brzozowski,2024,750.0,62822.0,539.0,116.55,31087.0,31735.0,97.96,10969.0,18063.0,16095.0,-381.0,-0.6,1193.85,11.94,0.1746,0.2875,0.2562,suburban,large,467.6199999999999,64.39
1803000,Powiat dębicki,2024,1770.0,131981.0,777.0,169.86,65182.0,66799.0,97.58,21748.0,39939.0,33470.0,-634.0,-0.48,1341.1,13.41,0.1648,0.3026,0.2536,suburban,very_large,-55.42000000000007,-3.97
1804000,Powiat jarosławski,2024,972.0,115103.0,1029.0,111.86,56266.0,58837.0,95.63,19115.0,34305.0,29771.0,-762.0,-0.66,844.46,8.44,0.1661,0.298,0.2586,suburban,very_large,42.66000000000008,5.32
1805000,Powiat jasielski,2024,1058.0,108084.0,831.0,130.06,53097.0,54987.0,96.56,17421.0,31524.0,29562.0,-735.0,-0.68,978.87,9.79,0.1612,0.2917,0.2735,suburban,very_large,15.799999999999955,1.64
1806000,Powiat kolbuszowski,2024,610.0,60895.0,773.0,78.78,30304.0,30591.0,99.06,10602.0,18498.0,15384.0,-265.0,-0.43,1001.72,10.02,0.1741,0.3038,0.2526,rural,large,-203.31999999999994,-16.87
1807000,Powiat krośnieński,2024,1158.0,108034.0,992.0,108.91,53202.0,54832.0,97.03,18176.0,31410.0,28034.0,-625.0,-0.58,1071.88,10.72,0.1682,0.2907,0.2595,suburban,very_large,157.09000000000015,17.17
1808000,Powiat leżajski,2024,639.0,66263.0,584.0,113.46,32674.0,33589.0,97.28,11364.0,19437.0,17250.0,-435.0,-0.65,964.34,9.64,0.1715,0.2933,0.2603,suburban,large,91.75,10.51
1809000,Powiat lubaczowski,2024,457.0,51997.0,1308.0,39.75,25776.0,26221.0,98.3,8593.0,15201.0,14182.0,-568.0,-1.08,878.9,8.79,0.1653,0.2923,0.2727,rural,medium,106.51999999999998,13.79
1810000,Powiat łańcucki,2024,1346.0,80749.0,452.0,178.65,39785.0,40964.0,97.12,13364.0,24518.0,19199.0,-95.0,-0.12,1666.89,16.67,0.1655,0.3036,0.2378,suburban,large,312.43000000000006,23.07
1811000,Powiat mielecki,2024,1853.0,132484.0,881.0,150.38,65155.0,67329.0,96.77,21305.0,40492.0,32722.0,-499.0,-0.38,1398.66,13.99,0.1608,0.3056,0.247,suburban,very_large,60.1400000000001,4.49
1812000,Powiat niżański,2024,1232.0,63189.0,786.0,80.39,31076.0,32113.0,96.77,10410.0,18852.0,17369.0,-544.0,-0.85,1949.71,19.5,0.1647,0.2983,0.2749,rural,large,1017.7,109.19
1813000,Powiat przemyski,2024,579.0,70688.0,1211.0,58.37,35271.0,35417.0,99.59,12441.0,20710.0,18637.0,-443.0,-0.62,819.09,8.19,0.176,0.293,0.2637,rural,large,19.160000000000082,2.4
1814000,Powiat przeworski,2024,839.0,75370.0,698.0,107.98,37058.0,38312.0,96.73,12969.0,22305.0,19202.0,-369.0,-0.49,1113.18,11.13,0.1721,0.2959,0.2548,suburban,large,233.84000000000003,26.59
1815000,Powiat ropczycko-sędziszowski,2024,954.0,74083.0,548.0,135.19,36603.0,37480.0,97.66,12728.0,22426.0,17683.0,56.0,0.08,1287.74,12.88,0.1718,0.3027,0.2387,suburban,large,355.65,38.16
1816000,Powiat rzeszowski,2024,1472.0,176821.0,1145.0,154.43,87577.0,89244.0,98.13,29490.0,54887.0,41754.0,1044.0,0.59,832.48,8.32,0.1668,0.3104,0.2361,suburban,very_large,58.200000000000045,7.52
1817000,Powiat sanocki,2024,1564.0,89001.0,1156.0,76.99,43443.0,45558.0,95.36,14174.0,26272.0,23781.0,-742.0,-0.83,1757.28,17.57,0.1593,0.2952,0.2672,rural,large,646.3299999999999,58.18
1818000,Powiat stalowowolski,2024,1236.0,100034.0,832.0,120.23,48464.0,51570.0,93.98,14730.0,30240.0,26513.0,-857.0,-0.85,1235.58,12.36,0.1472,0.3023,0.265,suburban,very_large,273.15999999999997,28.38
1819000,Powiat strzyżowski,2024,534.0,58775.0,503.0,116.85,29178.0,29597.0,98.58,9940.0,17378.0,15349.0,-426.0,-0.72,908.55,9.09,0.1691,0.2957,0.2611,suburban,medium,148.42999999999995,19.53
1820000,Powiat tarnobrzeski,2024,519.0,50550.0,521.0,97.02,24754.0,25796.0,95.96,8193.0,14942.0,13552.0,-385.0,-0.76,1026.71,10.27,0.1621,0.2956,0.2681,rural,medium,-2495.43,-70.85
1821000,Powiat leski,2024,354.0,25224.0,835.0,30.21,12381.0,12843.0,96.4,3851.0,7487.0,6918.0,-173.0,-0.68,1403.43,14.03,0.1527,0.2968,0.2743,rural,small,395.44000000000005,39.23
1861000,Powiat m. Krosno,2024,898.0,43594.0,45.0,968.76,20527.0,23067.0,88.99,5848.0,13056.0,11396.0,-466.0,-1.06,2059.92,20.6,0.1341,0.2995,0.2614,urban,medium,-740.81,-26.45
1862000,Powiat m. Przemyśl,2024,968.0,55292.0,46.0,1202.0,25842.0,29450.0,87.75,7401.0,16124.0,15705.0,-758.0,-1.35,1750.71,17.51,0.1339,0.2916,0.284,metro,medium,75.42000000000007,4.5
1863000,Powiat m. Rzeszów,2024,2931.0,198317.0,129.0,1537.34,94162.0,104155.0,90.41,28696.0,68415.0,42873.0,1049.0,0.53,1477.94,14.78,0.1447,0.345,0.2162,metro,very_large,-394.6399999999999,-21.07
1864000,Powiat m. Tarnobrzeg,2024,750.0,43224.0,85.0,508.52,20542.0,22682.0,90.57,5949.0,12326.0,12499.0,-488.0,-1.12,1735.15,17.35,0.1376,0.2852,0.2892,urban,medium,-83.56999999999994,-4.59
2000000,PODLASKIE,2024,17128.0,,,,,,,,,,,,,,,,,,,,
2001000,Powiat augustowski,2024,616.0,54022.0,1659.0,32.56,26448.0,27574.0,95.92,8701.0,15408.0,14869.0,-427.0,-0.78,1140.28,11.4,0.1611,0.2852,0.2752,rural,medium,-435.51,-27.64
2002000,Powiat białostocki,2024,1674.0,159170.0,2977.0,53.47,78508.0,80662.0,97.33,24158.0,49047.0,40665.0,1274.0,0.81,1051.71,10.52,0.1518,0.3081,0.2555,rural,very_large,-137.04999999999995,-11.53
2003000,Powiat bielski,2024,584.0,49987.0,1385.0,36.09,24613.0,25374.0,97.0,7244.0,13583.0,13919.0,-609.0,-1.2,1168.3,11.68,0.1449,0.2717,0.2785,rural,medium,-51.16000000000008,-4.2
2004000,Powiat grajewski,2024,487.0,43756.0,967.0,45.25,21582.0,22174.0,97.33,7320.0,12456.0,12124.0,-466.0,-1.05,1112.99,11.13,0.1673,0.2847,0.2771,rural,medium,-203.0999999999999,-15.43
2005000,Powiat hajnowski,2024,327.0,38237.0,1624.0,23.54,18466.0,19771.0,93.4,4974.0,10035.0,11378.0,-580.0,-1.49,855.19,8.55,0.1301,0.2624,0.2976,rural,medium,-304.0999999999999,-26.23
2006000,Powiat kolneński,2024,305.0,35440.0,940.0,37.7,17829.0,17611.0,101.24,6417.0,10003.0,9557.0,-262.0,-0.73,860.61,8.61,0.1811,0.2823,0.2697,rural,medium,-35.69999999999993,-3.98
2007000,Powiat łomżyński,2024,1230.0,49496.0,1355.0,36.53,24970.0,24526.0,101.81,8599.0,14286.0,13032.0,-112.0,-0.23,2485.05,24.85,0.1737,0.2886,0.2633,rural,medium,844.1900000000003,51.45
2008000,Powiat moniecki,2024,757.0,36975.0,1382.0,26.75,18326.0,18649.0,98.27,6010.0,10641.0,10196.0,-383.0,-1.03,2047.33,20.47,0.1625,0.2878,0.2758,rural,medium,965.8999999999999,89.32
2009000,Powiat sejneński,2024,264.0,18434.0,855.0,21.56,9170.0,9264.0,98.99,3000.0,5084.0,5191.0,-211.0,-1.13,1432.14,14.32,0.1627,0.2758,0.2816,rural,small,364.83000000000015,34.18
2010000,Powiat siemiatycki,2024,482.0,40212.0,1459.0,27.56,19673.0,20539.0,95.78,6359.0,10623.0,11722.0,-424.0,-1.04,1198.65,11.99,0.1581,0.2642,0.2915,rural,medium,-127.75999999999999,-9.63
2011000,Powiat sokólski,2024,1143.0,60592.0,2054.0,29.5,29878.0,30714.0,97.28,9489.0,16820.0,17267.0,-654.0,-1.07,1886.39,18.86,0.1566,0.2776,0.285,rural,large,-1542.41,-44.98
2012000,Powiat suwalski,2024,243.0,34585.0,1307.0,26.46,17697.0,16888.0,104.79,6165.0,9617.0,9082.0,-50.0,-0.14,702.62,7.03,0.1783,0.2781,0.2626,rural,medium,-131.79999999999995,-15.8
